HORARIO_FUNCIONAMENTO;OPCOES_DE_SERVICO;URL
"segunda-feira
06:00–22:00
terça-feira
06:00–22:00
quarta-feira
06:00–22:00
quinta-feira
06:00–22:00
sexta-feira
06:00–22:00
sábado
06:00–22:00
domingo
06:00–15:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+FARINA+RS+VERANOPOLIS+CENTRO
;;https://www.google.com/maps/search/LANCHONETE+XODO+BA+PARAMIRIM+CENTRO
"segunda-feira
11:00–14:30
terça-feira
11:00–14:30
quarta-feira
11:00–14:30
quinta-feira
11:00–14:30
sexta-feira
11:00–14:30
sábado
11:00–14:30
domingo
11:00–14:30";"Opções de serviço
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/RESTAURANTE+BAGGIO+RS+NOVA+ROMA+DO+SUL+CENTRO
"segunda-feira
12:00–16:30
terça-feira
12:00–16:30
quarta-feira
12:00–16:30
quinta-feira
12:00–16:30
sexta-feira
12:00–16:30
sábado
12:00–16:30
domingo
12:00–16:30";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+LANCHONETE+DA+ILHA+SC+ITUPORANGA+ILHA+GRANDE
;;https://www.google.com/maps/search/CHURRASCARIA+OLIVEIRA+MT+NOVA+XAVANTINA+JARDIM+ALVORADA
"segunda-feira
11:00–15:00
terça-feira
11:00–15:00
quarta-feira
11:00–15:00
quinta-feira
11:00–15:00
sexta-feira
11:00–15:00
sábado
11:00–15:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CABANA+RESTOBAR+AL+MACEIO+CLIMA+BOM
"segunda-feira
11:30–14:00
terça-feira
11:30–14:00
quarta-feira
11:30–14:00
quinta-feira
11:30–14:00
sexta-feira
11:30–14:00
sábado
11:30–14:00
domingo
11:30–14:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/RESTAURANTE+ITAJARA+SC+JARAGUA+DO+SUL+CENTRO
"segunda-feira
09:00–20:00
terça-feira
09:00–20:00
quarta-feira
09:00–20:00
quinta-feira
09:00–20:00
sexta-feira
09:00–20:00
sábado
09:00–20:00
domingo
09:00–20:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CHURRASCARIA+DA+MANGUEIRA+GO+POSSE+CENTRO
"segunda-feira
18:00–23:30
terça-feira
18:00–23:30
quarta-feira
18:00–23:30
quinta-feira
18:00–23:30
sexta-feira
18:00–23:30
sábado
18:00–23:30
domingo
18:00–23:30";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/JOS+HAMBURGUERIA+MG+BOM+DESPACHO+NOSSA+SENHORA+DE+FATIMA
"segunda-feira
11:00–22:00
terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:00–22:00
sábado
11:00–22:00
domingo
11:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MANIA+DE+CHURRASCO+PRIME+STEAK+HOUSE+RJ+RIO+DE+JANEIRO+CACHAMBI
;;https://www.google.com/maps/search/Dgust++AL+UNIAO+DOS+PALMARES+COHAB+VELHA
;;https://www.google.com/maps/search/CHURRASCARIA++DO+GAUCHO+AC+CRUZEIRO+DO+SUL+CENTRO
"segunda-feira
18:00–01:00
terça-feira
18:00–01:00
quarta-feira
18:00–01:00
quinta-feira
18:00–01:00
sexta-feira
18:00–01:00
sábado
18:00–01:00
domingo
18:00–01:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/NOVE+PIZZARIA+PI+UNIAO+SAO+SEBASTIAO
"segunda-feira
11:00–23:00
terça-feira
11:00–23:00
quarta-feira
11:00–23:00
quinta-feira
11:00–23:00
sexta-feira
11:00–23:00
sábado
11:00–23:00
domingo
11:00–15:00
18:00–22:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/ZIMBABWE+BAR+RS+SAO+LEOPOLDO+CENTRO
;;https://www.google.com/maps/search/CANDEIAS+COZINHA+ARTESANAL+GO+COLINAS+DO+SUL+PROXIMO+AO+AUTO+POSTO+COLINAS.
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
Fechado
sexta-feira
Fechado
sábado
06:00–18:00
domingo
06:00–14:00";"Opções de serviço
Retirada na porta
Para viagem";https://www.google.com/maps/search/ASSADAO+DO+JUNIOR+PR+PONTAL+DO+PARANA+SHANGRI-LA
"segunda-feira
08:00–17:00
terça-feira
08:00–17:00
quarta-feira
08:00–17:00
quinta-feira
08:00–17:00
sexta-feira
08:00–17:00
sábado
Fechado
domingo
Fechado";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/MIRANTE+CAFE+LANCHONETE+E+RESTAURANTE+AL+ARAPIRACA+JARDIM+ESPERANCA
"segunda-feira
08:00–21:00
terça-feira
08:00–21:00
quarta-feira
08:00–21:00
quinta-feira
08:00–21:00
sexta-feira
08:00–21:00
sábado
08:00–21:00
domingo
08:00–21:00";"Opções de serviço
Compras na loja";https://www.google.com/maps/search/CASA+DO+VINHO+SC+URUSSANGA+RIO+MAIOR
"segunda-feira
11:30–22:00
terça-feira
11:30–22:00
quarta-feira
11:30–22:00
quinta-feira
11:30–22:00
sexta-feira
11:30–23:00
sábado
11:30–23:00
domingo
11:30–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CONFRARIA+DO+CAMARAO+DF+BRASILIA+AREA+OCTOGONAL
"segunda-feira
06:30–18:30
terça-feira
06:30–18:30
quarta-feira
06:30–18:30
quinta-feira
06:30–18:30
sexta-feira
06:30–18:30
sábado
06:30–18:30
domingo
06:30–18:30";"Opções de serviço
Mesas externas
Retirada na porta
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/EMPORIO+CANTA+GALO+LTDA+MG+ESTIVA+RIBEIRAO+DAS+PEDRAS
;;https://www.google.com/maps/search/HAMBURGAO+SC+TIJUCAS+PRACA
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
18:00–03:00
sexta-feira
18:00–05:00
sábado
16:00–05:00
domingo
16:00–05:00";"Opções de serviço
Mesas externas
Entrega sem contato
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/MAHAU+RESTOBAR+LTDA+SP+SAO+PAULO+ITAIM+BIBI
"segunda-feira
17:00–00:30
terça-feira
17:00–00:30
quarta-feira
17:00–00:30
quinta-feira
17:00–00:30
sexta-feira
17:00–01:00
sábado
17:00–01:00
domingo
17:00–00:30";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Drive-through
Para viagem
Refeição no local";https://www.google.com/maps/search/PIZZARIA+NAPOLES+VII+RN+TOUROS+CENTRO
"segunda-feira
Fechado
terça-feira
11:00–15:00
quarta-feira
11:00–15:00
quinta-feira
11:00–15:00
sexta-feira
11:00–15:00
sábado
11:00–16:00
domingo
08:00–16:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/Restaurante+Colméia+SP+PINDAMONHANGABA+CRUZ+GRANDE
"segunda-feira
08:00–20:00
terça-feira
08:00–20:00
quarta-feira
08:00–20:00
quinta-feira
08:00–20:00
sexta-feira
08:00–20:00
sábado
08:00–20:00
domingo
08:00–12:00";"Opções de serviço
Refeição no local";https://www.google.com/maps/search/LUCIANOS+BAR+SP+VALENTIM+GENTIL+CENTRO
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
18:00–22:00
sexta-feira
18:00–22:00
sábado
10:00–22:00
domingo
10:00–22:00";"Opções de serviço
Mesas externas
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RECANTOPARAZINHO+CLUBE+CE+GRANJA+DISTRITO+DE+PARAZINHO
"segunda-feira
10:30–14:00
terça-feira
10:30–14:00
18:00–00:00
quarta-feira
10:30–14:00
18:00–00:00
quinta-feira
10:30–14:00
18:00–00:00
sexta-feira
10:30–14:00
18:00–02:00
sábado
10:30–14:00
18:00–02:00
domingo
11:00–15:00";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/A'DORO+BAR+E+RESTAURANTE+GO+PIRACANJUBA+CENTRO
"segunda-feira
Fechado
terça-feira
12:30–17:30
quarta-feira
12:30–17:30
quinta-feira
12:30–17:30
sexta-feira
12:30–17:30
sábado
12:30–18:00
domingo
12:30–18:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/LOLA+LI+CAFE+E+CONFEITARIA+PR+CURITIBA+CENTRO
"segunda-feira
18:00–23:00
terça-feira
18:00–23:00
quarta-feira
18:00–23:00
quinta-feira
18:00–23:00
sexta-feira
18:00–23:00
sábado
18:00–23:00
domingo
18:00–23:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Oficina+da+Pizza+MG+SAO+DOMINGOS+DO+PRATA+CENTRO
"segunda-feira
17:30–02:30
terça-feira
17:30–04:00
quarta-feira
17:30–02:31
quinta-feira
17:30–02:30
sexta-feira
17:30–02:30
sábado
17:00–02:29
domingo
17:00–02:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Restaurante+Bumblebe+ES+CASTELO+CENTRO
;;https://www.google.com/maps/search/PATUA+MG+LUMINARIAS+BELA+VISTA
"segunda-feira
11:00–14:00
terça-feira
11:00–14:00
quarta-feira
11:00–14:00
quinta-feira
11:00–14:00
sexta-feira
11:00–14:00
sábado
11:00–14:00
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MAISABOR+RESTAURANTE+MS+CORUMBA+CENTRO
;;https://www.google.com/maps/search/DIVINO+PALADAR+AL+ARAPIRACA+VERDES+CAMPOS
;;https://www.google.com/maps/search/KITUT+S+DA+TITA+BA+CAMAMU+CENTRO
;;https://www.google.com/maps/search/EMPORIO+PITAUA+SP+SOCORRO+DO+SALTINHO
;;https://www.google.com/maps/search/RESTAURANTE+CASA+VELHA+SC+FLORIANOPOLIS+CENTRO
;;https://www.google.com/maps/search/Rota101+ES+IBIRACU+SAO+CRISTOVAO
;;https://www.google.com/maps/search/PAPER+HOUSE+PA+BARCARENA+CENTRO
"segunda-feira
11:30–22:00
terça-feira
11:30–22:00
quarta-feira
Fechado
quinta-feira
11:30–22:00
sexta-feira
11:30–22:00
sábado
11:30–22:00
domingo
11:30–22:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/FERREO+RESTAURANTE+RS+CANELA+CENTRO
;;https://www.google.com/maps/search/BAR+BEBA+BEM+PA+BARCARENA+PEDREIRA
"segunda-feira
11:00–14:00
19:00–23:00
terça-feira
11:00–14:00
19:00–23:00
quarta-feira
11:00–14:00
19:00–23:00
quinta-feira
11:00–14:00
19:00–23:00
sexta-feira
11:00–14:00
19:00–23:00
sábado
11:00–14:00
19:00–23:00
domingo
11:00–14:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/RUSTIK+LANCHONETE+E+RESTAURANTE+MS+BONITO+VILA+DONARIA
;;https://www.google.com/maps/search/+Jabuticaba+Restaurante+SP+SAO+PAULO+CERQUEIRA+CESAR
;;https://www.google.com/maps/search/VENTANA+BURGUER+&+GRILL+SP+SAO+PAULO+VILA+GERTRUDES
"segunda-feira
11:00–22:00
terça-feira
11:00–22:00
quarta-feira
Fechado
quinta-feira
11:00–22:00
sexta-feira
11:00–22:00
sábado
11:00–22:00
domingo
11:00–22:00";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CANTINHO+DO+PASTEL+E+PETISCARIA+RJ+ARRAIAL+DO+CABO+PRAIA+GRANDE
;;https://www.google.com/maps/search/A+SAIDEIRA+BAR+E+PETISCARIA+BA+PINDOBACU+CENTRO
"segunda-feira
11:00–15:00
terça-feira
11:00–15:00
quarta-feira
11:00–15:00
quinta-feira
11:00–15:00
sexta-feira
11:00–15:00
sábado
11:00–16:00
domingo
11:00–16:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CATERETE+GO+GOIANIA+JARDIM+GOIAS
;"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MILAO+PIZZARIA+E+RESTAURANTE+PR+MARINGA+ZONA+01
"segunda-feira
07:00–00:00
terça-feira
07:00–00:00
quarta-feira
07:00–00:00
quinta-feira
07:00–00:00
sexta-feira
07:00–00:00
sábado
07:00–00:00
domingo
07:00–00:00";"Opções de serviço
Mesas externas
Entrega";https://www.google.com/maps/search/Bar+e+Society+do+Gilberto+ES+LARANJA+DA+TERRA+JOATUBA
"segunda-feira
06:00–20:00
terça-feira
06:00–20:00
quarta-feira
06:00–20:00
quinta-feira
06:00–20:00
sexta-feira
06:00–20:00
sábado
06:00–20:00
domingo
06:00–20:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local";https://www.google.com/maps/search/CAFE+REGIONAL+PRISCILA+AM+PRESIDENTE+FIGUEIREDO+CACHOEIRA
"segunda-feira
10:00–01:00
terça-feira
10:00–01:00
quarta-feira
10:00–01:00
quinta-feira
10:00–01:00
sexta-feira
10:00–01:00
sábado
10:00–01:00
domingo
10:00–01:00";"Opções de serviço
Mesas externas
Retirada na porta
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/COISAS+DO+CHICO+SC+ITAPEMA+MEIA+PRAIA
"segunda-feira
Fechado
terça-feira
18:00–22:30
quarta-feira
18:00–22:30
quinta-feira
18:00–22:30
sexta-feira
18:00–22:30
sábado
18:00–22:30
domingo
18:00–22:30";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TEXANS+BURGUERS+ALTA+FLORESTA+MT+ALTA+FLORESTA+CENTRO
"segunda-feira
07:40–21:40
terça-feira
07:40–21:40
quarta-feira
07:40–21:40
quinta-feira
07:40–21:40
sexta-feira
07:40–21:40
sábado
07:40–21:40
domingo
07:40–21:40";"Opções de serviço
Entrega sem contato
Entrega
Retirada na loja
Compras na loja
Para viagem
Refeição no local
Entrega no mesmo dia";https://www.google.com/maps/search/PADARIA+SAO+PEDRO+RS+GRAMADO+CENTRO
"segunda-feira
11:00–21:30
terça-feira
11:00–21:30
quarta-feira
11:00–21:30
quinta-feira
11:00–21:30
sexta-feira
11:00–21:30
sábado
11:00–21:30
domingo
11:00–21:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TEMPERO+ORIENTAL+RS+PORTO+ALEGRE+FLORESTA
;"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Restaurante+Ventana+Nações+SP+SAO+PAULO+VILA+GERTRUDES
;;https://www.google.com/maps/search/MENU+BUFFET+ES+GUARAPARI+MUQUICABA
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
18:00–22:30
quinta-feira
18:00–22:30
sexta-feira
18:00–00:00
sábado
20:00–01:00
domingo
Fechado";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BOTECO+DA+XV+PR+PIRAI+DO+SUL+CENTRO
;;https://www.google.com/maps/search/MONCOLA+TEA+BOUTIQUE+AL+MACEIO+CRUZ+DAS+ALMAS
;;https://www.google.com/maps/search/KUARA+PB+CONDE+LOTEAMENTO+CIDADE+BALNEARIO+NOVO+MUNDO
"segunda-feira
09:00–14:30
terça-feira
09:00–14:30
quarta-feira
09:00–14:30
quinta-feira
09:00–14:30
sexta-feira
09:00–14:30
sábado
09:00–14:30
domingo
Fechado";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BAR+DO+1+BERTO+MG+CAPELINHA+CENTRO
"segunda-feira
11:00–19:30
terça-feira
11:00–19:30
quarta-feira
11:00–19:30
quinta-feira
11:00–19:30
sexta-feira
11:00–19:30
sábado
11:00–16:00
domingo
09:00–11:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MICHELL+RESTAURANTE+MG+SAO+SEBASTIAO+DO+PARAISO+CENTRO
;;https://www.google.com/maps/search/LUCIANO+SORVETES+E+LANCHES+AL+MACEIO+CENTRO
;"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/SABOR+DO+CAMPO+SC+PETROLANDIA+CENTRO
;;https://www.google.com/maps/search/AQUARIUS+CONVENIENCIA+RS+MARCELINO+RAMOS+BALNEARIO
"segunda-feira
08:30–20:30
terça-feira
08:30–20:30
quarta-feira
08:30–20:30
quinta-feira
08:30–20:30
sexta-feira
08:30–20:30
sábado
08:30–20:30
domingo
09:00–17:00";"Opções de serviço
Entrega sem contato
Entrega
Retirada na loja
Compras na loja
Entrega no mesmo dia";https://www.google.com/maps/search/Lecado+Doceria+RJ+RIO+DE+JANEIRO+TIJUCA
"segunda-feira
Fechado
terça-feira
10:00–22:00
quarta-feira
10:00–22:00
quinta-feira
10:00–22:00
sexta-feira
10:00–22:00
sábado
10:00–22:00
domingo
10:00–22:00";"Opções de serviço
Mesas externas
Refeição no local";https://www.google.com/maps/search/KIOSKE+DO+PIRATA+EMBARCADERO+RS+PORTO+ALEGRE+CENTRO+HISTORICO
;;https://www.google.com/maps/search/IDEAL+PONTO+DE+ALIMENTACAO+PI+TERESINA+NOIVOS
"segunda-feira
07:15–18:00
terça-feira
07:15–18:00
quarta-feira
07:15–18:00
quinta-feira
07:15–18:00
sexta-feira
07:15–18:00
sábado
07:15–18:00
domingo
07:15–18:00";"Opções de serviço
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/Tenda+da+Figueira+RS+MORRO+REUTER+BIRCKENTHAL
;;https://www.google.com/maps/search/THE+BLACK+HAMBURGUERIA+TO+COLINAS+DO+TOCANTINS+CENTRO
"segunda-feira
18:00–23:00
terça-feira
18:00–23:00
quarta-feira
18:00–23:00
quinta-feira
18:00–23:00
sexta-feira
18:00–23:00
sábado
18:00–23:00
domingo
17:00–23:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MISTER+BURGUER+AL+DELMIRO+GOUVEIA+CAMPO+GRANDE
"segunda-feira
16:00–00:30
terça-feira
16:00–00:30
quarta-feira
16:00–00:30
quinta-feira
16:00–00:30
sexta-feira
16:00–00:30
sábado
16:00–00:30
domingo
Fechado";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BOTECO+CERVEJA+&+AMIGOS+MG+SETE+LAGOAS+SAO+DIMAS
;;https://www.google.com/maps/search/ESPETÃO+DE+OURO+TO+GUARAI+JARDIM+BRASILIA
;;https://www.google.com/maps/search/LANCHONETE+E+CHURRASCARIA+CHAPADAO+MG+CAPELINHA+PLANALT0
;;https://www.google.com/maps/search/RESTAURANTE+CAMINHO+DO+OURO+RJ+PARATY+CENTRO+HISTORICO
;;https://www.google.com/maps/search/SK+VARIEDADES+PA+BARCARENA+PEDREIRA
"segunda-feira
09:00–18:00
terça-feira
09:00–18:00
quarta-feira
09:00–18:00
quinta-feira
09:00–18:00
sexta-feira
09:00–18:00
sábado
08:30–17:00
domingo
Fechado";"Opções de serviço
Entrega
Retirada na loja
Compras na loja";https://www.google.com/maps/search/ANA+LUISA+RODRIGUES+PR+PRUDENTOPOLIS+CENTRO
"segunda-feira
09:00–19:30
terça-feira
09:00–19:30
quarta-feira
09:00–19:30
quinta-feira
09:00–19:30
sexta-feira
09:00–19:30
sábado
09:00–19:30
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BOB´S+RJ+SAO+JOAO+DE+MERITI+VILAR+DOS+TELES
;;https://www.google.com/maps/search/Arajara+Park+Restaurante+CE+BARBALHA+ZONA+RURAL
"segunda-feira
08:00–11:00
12:00–17:00
19:00–23:00
terça-feira
12:00–17:00
19:00–23:00
quarta-feira
08:00–11:00
quinta-feira
08:00–11:00
12:00–17:00
19:00–23:00
sexta-feira
08:00–11:00
12:00–17:00
19:00–23:00
sábado
08:00–11:00
12:00–17:00
19:00–23:00
domingo
08:00–11:00
12:00–17:00
19:00–23:00";"Opções de serviço
Refeição no local";https://www.google.com/maps/search/ROMARIA+BISTRO+GO+PIRENOPOLIS+VILA+ALTO+DA+LAPA
"segunda-feira
08:00–18:00
terça-feira
08:00–18:00
quarta-feira
08:00–18:00
quinta-feira
08:00–18:00
sexta-feira
08:00–18:00
sábado
08:00–12:00
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PÃO+DE+QUEIJO+ASSADO+A+TODA+HORA+GO+GOIANIA+SETOR+CENTRAL
"segunda-feira
10:00–20:00
terça-feira
10:00–20:00
quarta-feira
10:00–20:00
quinta-feira
10:00–20:00
sexta-feira
10:00–20:00
sábado
10:00–20:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MINI+KALZONE+SC+LAGES+CENTRO
"segunda-feira
08:00–22:00
terça-feira
08:00–22:00
quarta-feira
08:00–22:00
quinta-feira
08:00–22:00
sexta-feira
08:00–22:00
sábado
08:00–19:00
domingo
08:00–19:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Bar+e+Restaurante+do+Amigão+MG+GUANHAES+CENTRO
;;https://www.google.com/maps/search/WOODS+BAR+ES+VITORIA+JARDIM+DA+PENHA
;"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/Crepirela+SC+BOMBINHAS+CENTRO
;;https://www.google.com/maps/search/TECNOCELL+PA+BARCARENA+PEDREIRA
"segunda-feira
Fechado
terça-feira
14:00–19:00
quarta-feira
14:00–19:00
quinta-feira
14:00–19:00
sexta-feira
14:00–19:00
sábado
14:00–19:00
domingo
14:00–19:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/DELICIAS+DA+CELIA+CAFE+BA+MUCURI+CENTRO
"segunda-feira
08:00–22:00
terça-feira
08:00–22:00
quarta-feira
08:00–22:00
quinta-feira
08:00–22:00
sexta-feira
08:00–22:00
sábado
08:00–22:00
domingo
08:00–22:00";"Opções de serviço
Entrega
Refeição no local";https://www.google.com/maps/search/BAR++LANCHONETE+E+BALNEARIO+BARREIRAO+MT+CURVELANDIA+ZONA+RURAL
"segunda-feira
11:00–15:00
terça-feira
11:00–15:00
17:00–00:00
quarta-feira
11:00–15:00
17:00–00:00
quinta-feira
11:00–15:00
17:00–00:00
sexta-feira
11:00–15:00
17:00–00:50
sábado
11:00–00:50
domingo
11:00–23:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TRADICAO+DE+MINAS+MG+BELO+HORIZONTE+SION
